buyer_id,id_new_ip2_3m,id_new_ip3_3m,no_unique_umid_14d,no_unique_ip2_14d,no_login_14d,id_ip_same_seller_14d,id_ip3ua_same_seller_14d,avg_price_per_order_usd_14d,std_price_per_order_usd_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_usd_14d,std_shpfee_per_order_usd_14d,id_susp_paymethod_14d,no_acct_umid_3m,max_cancel_rate_14d,max_avg_price_seller_usd_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_usd_14d
410433102869,1,1,1,1,6,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410433261449,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410433342906,0,0,5,1,5,0,0,0.8168064106929407,0.0,0.0,0.0,0.4696636861484409,0.0,0,0,0.2021201413427562,3.335244662533869,0.031081303737895968,1.2621454416589908
410433426295,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410433468222,0,0,1,3,5,0,0,0.4764704062375487,0.0,0.8,0.0,0.6126048080197055,0.0,0,0,0.3029137280045594,1.0593726708771505,0.8048738507706445,0.8541215712205091
410433543187,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410433588629,0,0,1,2,7,0,0,0.8500232047277869,0.0,0.6432,0.0,0.6126048080197055,0.0,0,0,0.14434221248249618,0.8961992477709397,0.5271052913183102,0.2960815133323613
410433681821,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410433705416,0,0,1,2,7,0,0,38.7302373070236,0.0,0.3598743598743599,0.0,0.9529408124750974,0.0,0,0,0.36637931034482757,43.24215885002035,0.37440584929982407,1.9435840326207776
410433789565,0,1,8,2,8,1,0,327.3986984726943,7.234125693810034,0.4226111111111112,0.15810072816693022,1.9285706919138874,0.8932694596304915,0,8,0.7301587301587301,26.963908447407356,0.7122121960784314,1.3687174067862238
410433792630,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410433810525,0,0,7,2,7,0,0,323.72044336507497,2.354611376957528,0.405919742647059,0.09735712243358141,2.4163856316332826,0.3617821352684327,0,12,0.9285714285714286,20.262597253178416,0.7045374544234874,0.9395433303744612
410433825430,0,1,8,2,8,1,0,235.59079236415596,130.61797769831762,0.48477110983981697,0.3563974092927809,3.582036446892999,2.300149625058973,1,11,0.8679245283018868,26.963908447407352,0.7122121960784314,1.3687174067862238
410433867580,0,0,5,4,5,1,1,89.01488196530777,142.42847804178905,0.03741379310344827,0.06480259055904247,0.5768695275518892,0.27185902844522164,1,0,0.43137254901960786,6.0135093645074145,0.1872263732702521,0.8175469890060145
410433891183,0,1,4,1,4,1,1,3.063024040098529,0.3403360044553927,0.0,0.0,0.4084032053464703,1.6653345369377348E-16,1,0,0.11764705882352941,0.06806720089107839,0.0,0.015902973299097404
410433960528,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410433969590,0,0,1,1,5,0,0,1.4532347390245235,0.8338232109157103,0.4812820512820513,0.08794871794871789,0.5445376071286271,0.0,0,0,0.16044197790110495,2.3027244704208796,0.5717051420632661,0.3881533126730286
410433987491,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434008544,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434077301,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434113938,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410434125497,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434198000,0,0,2,1,2,1,1,6.772686488662291,0.578571207574164,0.0,0.0,0.6126048080197044,1.1102230246251565E-16,1,2,0.36363636363636365,0.06724711413335456,0.012048192771084338,0.034975060043406156
410434212316,0,0,2,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,97,\N,\N,\N,\N
410434233495,0,1,2,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434248434,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434251708,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434263349,0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.09600862998921252,3.7688276008706363,0.4266635856938563,0.8806350418010855
410434338406,0,0,1,1,1,1,1,336.4854429009836,1.76715563042523,0.28349334861846404,0.09443818865991654,0.46966368614844106,2.6272671962866383E-16,0,68,0.8557457212713936,7.423560513753182,0.36111528864595654,0.11387025259835536
410434419536,0,0,3,2,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434464705,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434473850,0,0,1,1,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434491938,0,0,1,1,11,0,0,4.224068974764616,1.8030456861721649,0.24816012972534715,0.14017021967749146,3.199158441880684,0.17353799278962448,0,1,0.2756476683937824,3.9352012093211224,0.7456013695139322,0.8993817128721178
410434500122,0,0,1,1,6,0,0,2.11008322762343,0.0,0.0,0.0,0.9869744129206366,0.0,0,0,0.16364377420012227,3.851391752390999,0.024188334545987986,0.6924390711359169
410434536284,0,1,1,1,3,0,0,2.0420160267323517,0.0,0.39999999999999997,0.0,1.8378144240591165,0.0,0,0,0.1964438122332859,1.824843346249199,0.5133538871585125,0.6876882880061757
410434593188,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434623653,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434632223,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434662796,0,1,1,3,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434797590,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434824117,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434827524,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410434836087,0,1,3,2,3,1,1,338.969215061499,0.6568876348899133,0.2999452774229135,0.11550633288734398,0.4696636861484409,3.7238012298709097E-16,0,69,0.8560975609756097,7.425002838998142,0.3610189600215823,0.11387025259835537
410434989875,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435004942,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435043366,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435100480,0,0,1,1,18,0,0,5.985863679961878,1.6957701230815905,0.6042088134342781,0.15672118185063916,2.0533605602141978,1.0370790049063638,0,0,0.29128440366972475,7.946821189675035,0.632795115643048,1.2893754319909094
410435148525,1,1,1,2,11,0,0,1.4155708878647932,0.3664902416651153,0.46719149369149376,0.30677402141711596,0.4254200055692399,0.08508400111384798,0,0,0.18845974872033505,1.6253864380744887,0.7332898582019927,0.8606524082969638
410435238773,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435244884,0,0,1,3,8,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435259287,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435619755,0,1,1,2,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435766738,0,1,1,2,5,0,0,3.8798304507914683,0.0,0.7121212121212122,0.0,0.6466384084652447,0.0,0,0,0.1178682289161894,3.132954814620485,0.5388359403439402,0.8452218255072683
410435796064,0,0,1,2,10,0,0,1.1141579777856165,0.9202345224469344,0.7379837535753575,0.022912246424642485,0.6126048080197055,0.0,0,0,0.23914443093211246,2.291056756049273,0.7551961362809068,0.9041627242064301
410435808514,0,0,1,4,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435868712,0,0,1,1,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435889969,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410435946094,0,1,1,3,9,0,0,6.296182048824305,2.8928900714712773,0.4684683792815372,0.02401282372598157,1.9739488258412732,0.40840320534647034,0,0,1.0,7.852744245275425,0.500717397971756,1.2941392800521068
410435988021,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436036623,1,1,1,1,10,0,0,1.748941348762332,0.09876245665423337,0.5826587969244685,0.06143377812055596,0.5105040066830879,0.04813077932646853,0,3,0.1162190688401548,1.7207832581888431,0.6582310614246994,0.4304697611002973
410436045549,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436120084,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,4,\N,\N,\N,\N
410436138473,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436213405,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436222643,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,5,\N,\N,\N,\N
410436234040,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,4,\N,\N,\N,\N
410436234141,0,0,1,1,7,0,0,5.881006156989173,6.678709446095784,0.4645162180814355,0.31317240511013045,0.34033600445539197,0.19252311730587415,0,0,0.2655038759689923,12.731650964946484,0.6456760711022467,2.499718725492934
410436246744,0,0,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436276954,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436285317,1,1,2,5,13,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436285660,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436291519,1,1,1,1,7,0,0,0.9461340923859896,0.0,0.0,0.0,0.9529408124750974,0.0,0,0,0.17140164638709499,1.940242652058476,0.10915756181532825,0.5993058241422818
410436315095,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436327484,0,1,1,2,6,0,0,0.7112682157113236,0.03059620680053976,0.3936953024453025,0.13011422136422138,0.4696636861484409,0.0,0,0,0.1709776413853573,3.409437456453916,0.40732125354788234,0.6141409855888688
410436339590,0,0,1,2,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436381146,0,1,1,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436501960,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436519004,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436522612,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436561065,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436591560,0,0,2,2,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436591560,0,0,3,2,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436591764,0,1,2,1,7,0,0,2.0991017192130026,1.4454863406999854,0.6089823361823361,0.1259407442416373,0.18151253570954237,0.21040975104004206,0,0,0.24616410940627084,3.7673746389212734,0.626019793833947,0.8881868890514398
410436675650,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,65,\N,\N,\N,\N
410436696461,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410436702265,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436768590,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436864290,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410436990791,0,0,1,3,15,0,0,2.896613347360019,1.0928063201545668,0.5418835219421101,0.2514725383903451,0.2994956839207449,0.15281048700667757,0,0,0.175395119484132,2.9792683427976927,0.7841024191149246,0.5717184042248651
410437017154,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410437017406,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437032418,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437083038,0,1,1,2,9,0,0,0.2021595866465028,0.0,0.01000000000000011,0.0,0.5445376071286271,0.0,0,0,0.1699826989619377,0.7988526357679211,0.32532839563507737,0.6875783461832812
410437098221,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437104780,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437107007,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437107525,1,1,3,6,21,0,0,1.4342969311321612,1.182417304656405,0.21909966335244077,0.3164728832646025,0.3214284486523146,0.22842330771879896,0,0,0.28804648741756905,20.92439990965251,0.7419109276269925,0.5787363628646849
410437131629,0,0,1,2,18,0,0,5.49642647195458,0.0,0.049999999999999975,0.0,0.0,0.0,0,0,0.21203399122807018,3.468244103954835,0.2288549702890618,0.8138443516469036
410437266732,0,0,1,8,23,1,1,0.4407062837354572,2.044105272161699,0.014830508474576272,0.08000511690042038,0.0,0.0,1,0,0.3953488372093023,14.522466667535243,0.55607699857562,1.9857947145124788
410437344516,0,1,1,1,1,0,1,282.9797448511988,123.82149469350246,0.22904642762916283,0.12812119098483937,0.46966368614844095,2.6910028968576024E-16,0,98,0.8553921568627451,7.423560513753181,0.36111528864595643,0.12246570341610387
410437425385,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437431412,0,0,2,1,3,0,0,0.23823520311877436,0.0,0.0,0.0,0.5785712075741662,0.0,0,0,0.28644876973925815,2.8533492629580137,0.012911767396994924,0.4632403383055769
410437470376,0,1,1,5,8,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410437476488,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437506217,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410437566349,0,0,2,2,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437566990,0,0,1,6,21,0,0,4.2377504821437215,1.030973139797905,0.2342929292929293,0.1890125587698264,3.0403349731348346,1.3025974942072307,0,0,0.1848808545603944,5.068425314830065,0.3620810000764747,1.56686851118773
410437758695,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410437932998,1,1,1,1,1,0,0,20.964697874452142,0.0,0.4133333333333334,0.0,0.0,0.0,1,0,0.1232876712328767,15.426944887670837,0.3991497173736481,1.1020403953793643
410437992742,1,1,1,1,1,0,0,12.864700968413816,0.0,0.36789297658862874,0.0,0.6126048080197055,0.0,1,1,0.1232876712328767,15.426944887670835,0.3991497173736481,1.1020403953793643
410438004850,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
410438022607,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438022607,0,0,1,1,3,0,0,1.1231088147027934,0.0,0.0,0.0,0.0,0.0,0,0,0.28811511205429674,7.1540256105156335,0.15673211817729912,0.04280902911629086
410438028736,0,0,1,1,11,0,0,4.966182977013079,3.374487622844422,0.5516682328907048,0.11423630986921487,0.42201664552468604,0.21264873347976726,0,0,0.242582706903439,6.5149052492612665,0.7552729155564735,1.226009282730955
410438055220,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410438070517,1,1,1,2,7,0,0,4.594536060147791,0.0,0.55,0.0,0.5445376071286271,0.0,0,1,0.17114041892940263,4.471252749421955,0.6028013135199859,1.2337788598639703
410438070625,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438079157,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410438100695,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410438148825,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438202815,0,1,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410438322893,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438358786,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438457572,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438490666,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,39,\N,\N,\N,\N
410438499419,0,0,1,3,9,0,0,1.1426781349589783,0.1745133221246151,0.6517208333333333,0.12193030988540128,0.5360292070172423,0.04421094385212947,0,0,0.14985082723081095,1.677602335783764,0.8032572716488667,0.660691190806206
410438571423,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438571583,0,0,1,3,17,0,0,2.533083066049876,2.7406346500650374,0.5860427831427831,0.2751331429876505,0.3252099598129301,0.2391039668807726,0,0,0.4671357156082207,7.787423137691106,0.780505955011783,1.3280625682533884
410438580748,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438679234,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438694094,0,0,1,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410438724903,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438766344,0,0,10,1,10,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438766344,0,0,11,1,11,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438766344,0,0,12,1,12,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438766344,0,0,13,1,13,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438766344,0,1,14,1,14,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438838167,0,1,1,2,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410438859842,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439000560,0,0,7,1,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439006324,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439078794,0,0,1,1,1,1,1,338.31372791691797,1.2719980651628466,0.23410405481900173,0.046465037136253724,0.4696636861484409,3.21773202442742E-16,0,38,0.8553921568627451,7.423560513753182,0.32596742696160114,0.12246570341610383
410439120347,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439123485,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439123998,0,0,1,2,2,0,0,5.333065189815992,0.7044955292226611,0.31520833333333337,0.31520833333333337,2.0760496271778908,0.10210080133661759,0,0,0.21441312879058153,5.289872626506237,0.6633156060961909,1.0440552306147053
410439126668,0,0,3,2,4,1,0,1.3613440178215679,0.0,0.9895833333333333,0.0,0.0,0.0,1,0,0.5436046511627907,9.552804571062378,0.4717861659663866,0.8108682921556473
410439150615,0,1,1,4,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439177107,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439183350,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439297307,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439336989,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439357128,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439372406,0,0,1,2,11,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439417550,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410439447855,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439504205,0,0,1,2,8,0,0,0.9143693986368197,0.337434562199357,0.5055042735042735,0.3574636375539165,0.4946216598085029,0.03529590483941021,0,0,0.20787343635025754,5.066344868413516,0.7569613687382766,0.9276370486418494
410439573261,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439663278,0,1,1,1,1,0,0,11.214071346805165,0.017016800222769746,0.4508333333333333,8.333333333333364E-4,4.322267256583477,0.0,1,0,0.22884770346494762,12.820457235319836,0.5031834153999508,2.2305682338995245
410439669608,1,1,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,5,\N,\N,\N,\N
410439729529,0,0,1,4,11,0,0,10.124825964545682,4.669073239128892,0.6334974143503556,0.09677705154324076,1.3017852170418742,0.5706974094709931,0,0,0.7492453643811988,12.871017378153738,0.7311947296314276,3.9725004354250646
410439765974,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439795956,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439816215,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439843439,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439891442,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439972373,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410439993581,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440026321,0,0,1,1,10,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440185441,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440239644,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440326136,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440431150,0,0,1,2,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440440840,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440479388,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440533218,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440542355,0,1,1,2,10,0,0,1.4481296989576926,0.46744812600385927,0.489991200120265,0.18033470261539308,0.4509452059033943,0.2607238140938274,0,0,0.15754953949204578,2.5209043624680154,0.7062410279611304,0.9512755069117894
410440572739,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440611163,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440665885,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440827294,1,1,2,1,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440836570,0,0,1,2,11,0,0,2.0501008975937474,1.1192218150550408,0.5029948305049755,0.26163207000107597,0.25411754999335934,0.20670723754548045,0,2,0.22247191011235956,4.792427597910318,0.7954246612684298,1.1785939571335498
410440842320,0,1,1,2,7,0,0,2.1032765075343223,0.0,0.4381818181818181,0.0,0.0,0.0,0,0,0.1538760631834751,1.7263387739909792,0.5693450353277166,0.9155393634623628
410440854384,0,0,1,1,1,1,1,337.93663562398143,1.6611632683916457,0.2692461271606727,0.07761317995093506,0.4696636861484412,1.447553722489536E-16,0,99,0.8553921568627451,7.42356051375318,0.36111528864595666,0.12246570341610387
410440854844,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440926515,0,0,2,1,23,0,0,3.6801666615109716,2.329989325214419,0.5585185185185185,0.22172042109448442,0.6012602745378591,0.21584447005032512,0,0,0.25633981403212175,5.807986855731238,0.7287215258138813,2.2985342990856146
410440935363,0,0,1,1,8,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410440983463,0,0,1,5,16,0,0,4.424368057920095,0.0,0.0,0.0,0.5445376071286271,0.0,0,0,0.31273062730627305,9.112026806348167,0.012232979868276555,1.8423223823919692
410440986871,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440995154,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441004512,0,1,1,1,2,0,0,9.276062003034381,17.826127381148822,0.19066666666666668,0.24900156179786861,1.4974784196037247,1.2439734891093561,0,0,0.5185185185185185,37.98692779355114,0.5059318834866776,8.056722464834259
410441091032,0,0,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441097622,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441187299,0,1,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441358679,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441364157,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441397479,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441433900,0,0,1,1,1,0,0,4.696568794283517,0.0,0.3100031000310004,0.0,0.9869744129206366,0.0,0,0,0.2577777777777778,3.2025749781034336,0.5611577613127042,1.125570156113471
410441448579,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441565431,0,0,1,1,6,0,0,2.1305033878907533,0.7691593700691858,0.23374999999999996,0.23374999999999996,0.4764704062375487,0.4764704062375487,0,0,0.9720659783374428,2.5658414703061068,0.5425717114952268,0.5793545234949036
410441571500,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410441583116,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
