buyer_id,label,id_new_ip2_3m,id_new_ip3_3m,no_unique_umid_14d,no_unique_ip2_14d,no_login_14d,id_ip_same_seller_14d,id_ip3ua_same_seller_14d,avg_price_per_order_usd_14d,std_price_per_order_usd_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_usd_14d,std_shpfee_per_order_usd_14d,id_susp_paymethod_14d,no_acct_umid_3m,max_cancel_rate_14d,max_avg_price_seller_usd_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_usd_14d
400677552899,0,0,1,1,1,1,0,0,1.5064572243567105,0.0,0.7802,0.0,0.0,0.0,0,0,0.14771519659936239,2.9496660732081095,0.4437342802269436,0.245958686418015
400677708110,0,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400677789078,0,0,1,3,3,3,0,0,1.2679462534394517,0.9115505497699842,0.7949013525598032,0.114820869662419,0.23645484185762744,0.23645484185762744,0,11,0.058490964190880367,2.281776866585068,0.3796812323993732,0.12829686437934038
400677837089,0,0,1,1,1,1,0,0,49.586979154780714,28.40884984057582,0.3021865686902362,0.057687791184123656,0.647680653783936,0.17477097006868114,0,2,0.18222222222222223,57.22321402346787,0.35228477761957117,3.905502919377914
400677948257,0,0,1,3,1,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.04242424242424243,3.494723316014894,0.6204505208333333,1.295361307567872
400677966166,0,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400678002799,0,1,1,2,2,3,0,0,0.39751828486209834,0.0,0.8993055555555556,0.0,0.4729096837152549,0.0,0,0,0.06094302858471101,2.2820812900789718,0.37917984065557564,0.12851630691301244
400678080418,0,0,0,1,3,9,0,0,5.8256990022893715,0.0,0.5641025641025641,0.0,0.0,0.0,0,0,0.3218029350104822,4.619883316335938,0.49272505700754615,1.2911748802934806
400678086796,0,0,0,2,2,2,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.6666666666666666,1.7800482322007207,0.7285726474403195,0.14198038840423968
400678116134,0,1,1,1,1,1,0,0,1.2335403605082838,0.0,0.43756249999999997,0.0,0.0,0.0,0,0,0.08713327461210109,0.9377253572370423,0.5634324467810121,0.352667745949793
400678134217,0,1,1,2,1,2,1,1,11.264023289744161,4.280312401070304,0.7903665968453091,0.13115589450417187,1.0280645298157713,0.6168387178894628,1,0,0.1747787610619469,7.795451539855035,0.7681323083933372,0.9475109754247208
400678221098,0,0,1,1,1,1,0,0,2.056129059631543,0.0,0.5384615384615384,0.0,0.23988172362368002,0.0,0,0,0.14678899082568808,1.348342356201663,0.3533512126063627,0.25785383244657106
400678239510,0,1,1,3,2,3,0,0,0.2535892506878903,0.02056129059631541,0.9413306451612904,0.003830645161290308,0.23645484185762744,0.23645484185762744,0,0,0.09679239835157624,4.237587591084043,0.39287567931907036,0.3218901022263925
400678239982,0,0,1,1,2,2,0,0,0.39751828486209834,0.0,0.8993055555555556,0.0,0.4729096837152549,0.0,0,0,0.06110467339867453,2.282349094031399,0.3789066776975999,0.1286406848461789
400678248533,0,1,1,2,1,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0.1374894692502106,0.6634528318911965,0.12034538796046318,0.20466664953832983
400678275794,0,1,1,2,2,2,0,0,0.5825699002289372,0.0,0.7792207792207793,0.0,0.0,0.0,0,0,0.11104703847104375,1.9115256496917594,0.10924112292993152,0.19745062022327636
400678338418,0,0,1,2,2,2,0,0,0.39751828486209834,0.0,0.8993055555555556,0.0,0.4729096837152549,0.0,0,2,0.061104086449951904,2.282363573776734,0.37890807356956807,0.12864273011794128
400678374741,0,0,1,10,3,11,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.038461538461538464,1.3505945783854254,0.9076974789915966,0.22133624583092495
400678413974,0,0,1,3,1,3,0,0,0.42836022075657143,0.40094516662815083,0.9215926879765692,0.07190324698278039,0.30841935894473144,0.30841935894473144,0,0,0.06078380094892965,2.2817531596849525,0.39342457540388326,0.13653677871770908
400678524014,0,0,1,1,1,1,0,0,1.840235508370231,0.0,0.5525,0.0,0.0,0.0,0,0,0.13934733683420855,2.5549679686690743,0.28586220384129946,0.19276898701840048
400678650072,0,1,1,3,3,3,0,0,0.39751828486209834,0.0,0.8993055555555556,0.0,0.4729096837152549,0.0,0,0,0.06097291654118733,2.282057774203703,0.37913940300251037,0.12854663340936948
400678755976,0,0,0,1,1,1,0,0,4.472080704698605,0.1267946253439456,0.5460111135877492,0.19937041251666837,3.8381075779788807,1.233677435778926,0,0,0.22357723577235772,2.1571763392100354,0.6764480227129399,0.7961934424366931
400678926393,0,0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.7196451708710405,0.0,1,4,0.24719101123595505,1.712308414015722,0.794793646060206,0.02886641845773217
400678929449,0,1,1,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,86,0.09584664536741214,3.2827650164176796,0.6685138313924726,0.6055542026491716
400679100953,0,0,1,1,1,2,0,0,3.351490367199415,0.0,0.38875000000000004,0.0,3.1184624071078404,0.0,0,2,0.12611178214560229,2.448952703328106,0.4701634527835876,0.435527375425742
400679106122,0,0,1,1,1,2,0,0,2.622578908032969,2.0283402285836294,0.4289332542372882,0.3048023443729421,0.5030662432565174,0.03693409163697648,0,0,0.6666666666666666,4.150230077940502,0.796932046640694,0.8773309487627402
400679208455,0,0,1,8,2,8,0,0,2.2018400723240985,0.0,0.7322833333333333,0.0,0.0,0.0,0,0,0.16931007137192705,1.397435664091817,0.615754858294773,0.46867949387815905
400679238062,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400679349391,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400679388350,0,1,1,1,1,1,0,0,1.9194950651284106,0.0,0.716297786720322,0.0,0.4424368057920095,0.0,0,0,0.07762483230110452,2.2917985102305405,0.37815831304462855,0.12312714179367329
400679388945,0,1,1,3,2,3,0,0,0.8361591509168275,0.006853763532105206,0.8328767123287673,0.0013698630136986523,0.0,0.0,0,0,0.06281000452429658,2.2820246975655647,0.37806730132239125,0.1288674116254116
400679466527,0,0,0,2,2,3,0,0,2.8898893933121337,0.0,0.5033568904593639,0.0,0.4729096837152549,0.0,0,0,0.21027296099775725,6.498256198654003,0.17857194532577517,0.7376211918504969
400679604457,0,1,1,1,1,1,0,0,0.06853763532105143,0.0,0.967741935483871,0.0,0.0,0.0,0,10,0.13503459707418616,0.8028966721658679,0.44305400048295307,0.3509954429092695
400679634476,0,0,1,2,1,2,0,0,2.405670999768905,0.0,0.6950477845351869,0.0,0.0,0.0,0,0,0.062428885258829496,2.2812746685695013,0.3782870722438001,0.12874239986019195
400679883797,0,1,1,1,1,1,0,0,1.810587543702685,0.0,0.6602809706257982,0.0,0.0,0.0,0,0,0.07812528661836192,2.2918784012948055,0.378106198030178,0.12321958789390085
400679934204,0,1,1,1,1,1,0,0,0.24673548715578517,0.0,0.9275653923541247,0.0,0.4729096837152549,0.0,0,0,0.062424638546749456,2.281427245337728,0.3782881270440353,0.1287296082906141
400679943492,0,0,0,1,1,1,0,0,2.5497713780314157,0.7163896331932901,0.3654828311373509,0.007477695178438659,3.666763489676252,0.0,0,0,0.19471860905941565,3.3306398904375993,0.38083510386210007,0.9132362150233454
400680510250,0,0,1,1,1,1,0,0,2.7286888750370206,0.0,0.7327986577181208,0.0,0.3426881766052572,0.0,0,2,0.17717003567181927,4.317425182305117,0.6146562850880644,0.8904630265477845
400680627746,0,1,1,1,1,1,0,0,1.9194950651284106,0.0,0.716297786720322,0.0,0.0,0.0,0,0,0.07642288437736686,2.2916877275300616,0.3783035513700114,0.12296733804272474
400680669249,0,0,1,1,3,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400680864374,0,0,1,1,1,1,0,0,1.810587543702685,0.0,0.6602809706257982,0.0,0.0,0.0,0,0,0.07793218658785087,2.291956151230219,0.37814731265319057,0.1231821218648137
400681305182,0,0,0,1,1,2,0,0,2.3721419510540818,2.2496209894501407,0.26066098456809705,0.26066098456809705,0.0,0.0,0,1,0.29453789374524153,6.9540001805417315,0.3348336972833678,0.15865407538596127
4072312,0,0,0,2,3,7,0,0,7.205904188749362,0.0,0.4471122994652406,0.0,0.05575706887512806,0.0,1,0,0.23111406275942223,6.087881247289348,0.42233470590548455,0.20154934611410527
4084669,0,0,0,4,3,22,0,0,1.563985781947342,0.0,0.25200000000000006,0.0,2.4045235952398976,0.0,0,0,0.13246268656716417,1.5450940698968982,0.3406238975342362,1.0398615900510675
410398527744,0,0,1,0,2,10,0,0,2.7012148644578606,2.396136332353874,0.27868480000000007,0.21337146754934225,0.6466694701151718,0.1639595830413001,0,0,0.3333333333333333,9.270114044433232,0.6622245920174085,2.0481153525174896
410398554131,0,0,0,1,2,9,0,0,12.033769389974513,0.0,0.3093600000000001,0.0,0.0,0.0,0,0,0.13952380952380952,9.588532297255162,0.3273424608648254,1.0158974831369914
410398566803,0,0,0,1,5,11,0,0,4.112258119263086,0.6853763532105143,0.0,0.0,1.576365612384183,0.0,0,0,0.3077725849630201,6.8074866049438425,0.19024461689030625,1.517802766590079
410398776021,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410398818925,0,0,1,1,3,5,0,0,3.0841935894473145,0.0,0.625,0.0,0.856720441513143,0.0,0,0,1.0,2.021406332936061,0.6843208735861962,0.931993251508443
410398875360,0,1,1,1,2,3,0,0,1.6106344300447086,0.0,0.5727272727272728,0.0,0.4112258119263086,0.0,0,0,0.1221826809015421,0.786710334423643,0.6285990346445065,0.7766086530631248
410399160970,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410399196582,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410399319229,0,0,1,1,3,12,0,0,5.687778595951813,0.0,0.3499960175228992,0.0,0.06969633609391007,0.0,0,0,0.1421492722205017,3.8086035150542137,0.34449627945403294,0.30227473049969894
410399445712,0,0,0,1,6,9,0,0,2.648391075232489,0.0,0.0,0.0,0.0,0.0,0,0,0.1214377406931964,1.0127622502605738,0.3594581693474081,0.2237265471920686
410399637119,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410399961773,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410399970421,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410400195846,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410400288875,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410400450181,0,0,1,1,3,4,0,0,3.599815759250455,0.0,0.6556666666666667,0.0,2.6136126035216276,0.0,0,0,0.14594218042493903,1.174129782943131,0.6552790244953243,0.5262230616023986
410400621820,0,0,1,1,2,7,0,0,0.664710678718526,0.5041006109499794,0.6379958791208791,0.03528167731616001,0.49654682175188686,0.08667681571549955,0,0,0.2981029810298103,1.1623402235899936,0.6956227952786423,0.9944929547316425
410400624641,0,0,1,3,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410400636482,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410400732301,0,0,0,1,1,2,0,0,1.0802932094556061,0.0,0.6900000000000001,0.0,0.5575706887512806,0.0,0,0,0.14639670745518327,0.6230700093251406,0.7459838235940653,0.47257991261960214
410400786380,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410400996409,0,1,1,3,5,15,0,0,5.493290970081757,4.6011778680797075,0.23297839506172838,0.1270216049382716,0.6969633609391007,0.2090890082817302,0,0,0.13892078071182548,5.546672341241029,0.49520516262553044,0.5354572906336993
410401200673,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410401347639,0,0,0,1,3,5,0,0,5.412553930512363,0.0,0.4234074074074074,0.0,1.564522911568964,0.0,0,0,0.21722962503873566,6.751927419025114,0.2882856834791982,1.5361014723693278
410401608288,0,0,0,3,1,6,1,0,0.27415054128420574,0.0,0.6,0.0,0.4112258119263086,0.0,1,0,0.5876288659793815,13.02319945500483,0.09426590780477397,0.11794851513681637
410402067630,0,0,0,18,2,18,0,0,2.834224739370885,0.7829140862261137,0.2252309315017312,0.0658990171956558,0.5924188567982357,0.3704411076458125,0,0,0.325,2.753260805459258,0.3122189229436895,0.6196568215472618
410402082127,0,0,0,4,5,34,0,0,3.8764577178341164,3.492313594793584,0.3731929026212126,0.18831797936173122,0.6446425105492722,0.3648774105291482,0,0,0.5897435897435898,7.2555706693039355,0.635968519499268,1.1465717520452663
410402103261,0,0,0,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410402343260,0,0,0,17,2,17,0,0,1.9119860666405244,0.2264861070106584,0.2963064836149514,0.29602047819774896,0.6953435162528729,7.850462293418876E-17,0,0,0.1460357782300641,2.6997790630429557,0.5981598704535374,0.6467365026905371
410402439208,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410402529715,0,0,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410402613338,0,0,0,2,2,29,0,0,2.6378016752941105,1.909692718265468,0.504490140220444,0.13963034180069442,0.5215076371896548,0.09447857931533733,0,0,0.6967126193001061,6.697327623310863,0.7220675096398935,1.5984736947850435
410402613893,0,0,0,1,2,2,0,0,8.443711117777205,0.21954345869581715,0.09310344827586206,0.09310344827586206,0.7492356130095332,0.12196858816434261,0,0,0.2074074074074074,10.455004350118573,0.14944580258030052,1.1767809558389812
410402637651,0,0,0,17,2,23,0,0,0.809866593379721,0.22738028908103922,0.641605248666512,0.20159225194675845,0.3798313957531318,0.18212782643592526,0,0,0.27432915921288015,3.543089274480287,0.799337353417557,0.8959346383869025
410402949627,0,0,1,1,1,4,0,0,8.92125731352436,0.0,0.3379772961816305,0.0,0.0,0.0,0,0,0.08994793010592618,5.732544725287453,0.38127693705884297,0.36130356303425337
410402988062,0,0,0,0,1,9,0,0,3.097755364906549,0.0,0.4758823529411765,0.0,0.9387137469413784,0.0,0,0,0.1650843468026677,4.869826611392739,0.3282061755060095,0.5764101883520852
410402988062,0,0,0,0,1,21,0,0,1.295361307567872,0.0,0.7897664071190211,0.0,0.9252580768341944,0.0,0,0,0.16707451364248135,1.6546088380342048,0.7920917811562173,0.8716237791054899
410402988062,0,1,1,0,1,25,0,0,1.295361307567872,0.0,0.7897664071190211,0.0,0.9252580768341944,0.0,0,0,0.16835207050449127,1.6692072091123722,0.7898635964837939,0.870536140705857
410403021497,0,0,1,2,4,11,0,0,5.79554244274811,1.1521640608732746,0.5403923639279883,0.22444054133221827,0.616838717889463,0.27980372452254926,0,2,0.1609569099378882,3.319308809486162,0.7513066369827304,0.6738546440610785
410403192578,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410403402038,0,0,0,1,2,12,0,0,4.63480635024502,0.0,0.6675,0.0,0.6969633609391007,0.0,0,0,0.1639780736100235,3.0319200730048284,0.5258911265464956,0.9240659954267479
410403537283,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410403651276,0,0,1,1,2,8,0,0,1.709720820719708,0.06430160952428654,0.4152427658056381,0.2954243036226763,0.6272670248451907,0.0,0,0,0.19388576025744167,2.5744303269371893,0.5810284446443921,0.9509414473904217
410403661000,0,0,1,1,2,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410403795569,0,1,1,1,2,2,0,0,0.7716081368956784,0.45100499086369217,0.32458,0.32458,0.6272670248451907,0.0,0,0,0.2120091917274453,3.893561826767642,0.6074464574031828,0.7403871318370469
410403858611,0,0,0,1,2,2,1,0,0.0,0.0,1.0,0.0,0.4729096837152549,0.0,1,0,0.06060606060606061,0.6682419443802515,0.9068317669083781,0.030726504087616634
410403879720,0,0,1,1,3,7,0,0,0.6446911088686682,0.05227225207043254,0.7483333333333334,0.08166666666666667,0.5052984366808481,0.052272252070432526,0,0,0.3552271483305966,0.7819634118751511,0.7109383542538359,2.0688952931486537
410403894079,0,0,0,1,3,10,0,0,0.5771351184898845,0.0,0.8616666666666666,0.0,0.6258091646275856,0.0,0,0,0.1809002370840369,1.0536634864955234,0.7925373841019442,0.4661320610978129
410404374391,0,0,0,1,1,12,0,0,2.787631280010593,0.0,0.23076923076923078,0.0,2.0907234600079447,0.0,0,0,0.11126564673157163,3.034679291430798,0.2926246625585626,0.9190134460756293
410404425227,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410404812663,0,0,0,2,2,38,0,0,2.555387422229308,0.5736584009086201,0.26249999999999996,0.26249999999999996,0.6605763404402293,0.03476717581264366,0,0,0.11571540265832682,3.155562246075194,0.5931101706094488,0.6917209803750507
410405022150,0,0,1,1,1,6,0,0,12.356365851218786,4.584866503243455,0.20393273224043712,0.2230704024262379,9.74215385920675,6.394848150088766,0,1,0.25240384615384615,15.993560196580038,0.5319674721262004,4.394098709636248
410405031110,0,1,1,1,4,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410405058244,0,0,0,1,2,20,0,0,1.8436623901362836,0.7590059619860916,0.3545933014354067,0.3201647174563196,0.5071785013757806,0.03357644694270592,0,0,0.3702349869451697,2.204540668146016,0.7821320128591587,0.7911972992447164
410405250826,0,1,1,1,1,1,0,0,18.87526476741757,0.0,0.46874999999999994,0.0,0.0,0.0,0,0,0.05419724964144099,2.2244373183465957,0.39391697933085273,0.13624291483187265
410405469518,0,0,0,1,1,6,0,0,2.1109591678883843,0.6305462449536733,0.4272058823529411,0.1022058823529411,0.5140322649078858,0.06853763532105141,0,1,0.22287073065283183,4.03601813465799,0.5614517775575213,1.0363319507890383
410405508023,0,1,1,2,2,3,1,0,2.3349318036501283,2.3347227146418468,0.8659995238095239,0.13399952380952382,0.961809438095959,0.0,1,42,0.3168095415579575,1.8494192167181134,0.8352805509127049,0.7893907535296227
410405541524,0,1,1,1,1,3,0,0,1.067190298269951,0.4733761935755447,0.5975955141476881,0.24248191176763823,0.5314345627160643,0.045269098206018286,0,0,0.46911130426226283,1.487356249529937,0.8038208855463553,0.39245290444188097
410405607641,0,0,0,1,4,8,0,0,1.9738838972462813,0.0,0.5813953488372093,0.0,0.6168387178894629,0.0,0,0,0.12637750393572553,1.6918240361383812,0.6426694488049228,0.45064969653894815
410405676527,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410405853002,0,0,1,1,1,11,0,0,2.168304126528011,1.8039158299777234,0.4720247371595596,0.22538313990326617,0.5343385767199771,0.0681299262669589,0,0,0.5517468688200395,5.698075127201684,0.7503518687804264,1.2300226326441785
410405931482,0,1,1,1,1,1,0,0,0.048674046137701106,0.0,0.986,0.0,0.13906870325057458,0.0,0,36,0.0972644376899696,3.7624380730480014,0.19582546837327294,0.4268003483403914
410406054762,0,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406090886,0,0,0,0,1,6,0,0,43.14444143460188,25.39319388644956,0.6084615384615385,0.006923076923076921,7.590543111806447,4.369274251717028,0,0,0.15207088398928498,3.483882167685565,0.5731011150848925,0.666402578568722
410406099073,0,0,0,2,3,8,0,0,1.3707527064210288,0.0,0.0,0.0,0.0,0.0,0,0,0.9697557140145867,2.486446773073963,0.0,0.0
410406252261,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406309696,0,0,0,1,2,3,0,0,2.155564900383906,1.3767099236702132,0.11481481481481481,0.16237266827246646,0.44038422696015284,0.6227973464222394,0,0,0.19894055326662743,4.486298269001832,0.21291332896481865,0.9962069419432525
410406351407,0,0,1,1,1,7,0,0,6.737592240235961,3.7486659638849082,0.0373194444444445,0.006430555555555587,0.5140322649078858,0.06853763532105141,0,0,0.17529665587918014,9.62413483191492,0.15852607184424944,1.1671641530073777
410406447306,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406513744,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406657738,0,0,0,1,3,8,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406678587,0,0,1,1,3,3,0,0,2.507125882459527,1.0433081905921482,0.6177874999999999,0.07784672891730907,0.0,0.0,0,0,0.1816411883472743,3.727836276845902,0.7044586437121252,0.7685473272670879
410406690579,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410406867510,0,1,1,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406933586,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406942824,0,0,0,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410406996118,0,0,1,1,2,10,0,0,13.151344153579956,21.20424266618146,0.3585655328374129,0.2798049404741897,0.5026093256877106,0.41861604698644694,0,0,0.1783783783783784,15.969605095483189,0.6978050644650055,2.4894234102406543
410407050739,0,0,0,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410407098191,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410407146881,0,0,0,1,3,5,0,0,1.0901900891809413,0.0,0.07988235294117647,0.0,0.5575706887512806,0.0,0,0,0.16359567847278067,2.98285219261383,0.22625189858099026,0.6802172209967798
410407326148,0,0,0,1,1,5,0,0,16.7917206536576,3.358344130731518,0.5100000000000002,7.850462293418876E-17,9.561000127286677,2.570161324539429,0,1,0.1306703910614525,1.428142699438798,0.595182439562851,0.7188668012689576
410407335648,0,1,1,3,3,7,0,0,2.3394892625170614,1.698132097998788,0.31589626183860553,0.221636931235881,0.8492122481712621,0.459400550292965,0,0,0.306340718105424,18.48601375935728,0.6436031486581683,3.8712030502088637
410407335774,0,0,0,13,4,14,0,0,2.31740317512251,1.425290073120461,0.22582458851048304,0.09657288783021097,0.41817801656346043,0.0,0,0,0.08202681208816179,2.3497769215126265,0.3364133750494621,0.1716998000754154
410407359679,0,0,1,1,1,2,0,0,5.816137030662214,5.258610774660096,0.5350783594531511,0.06492164054684894,0.4529998026656006,0.20906262633691533,0,0,0.18409090909090908,7.865345613040342,0.6786783450315382,1.203724246175139
410407428541,0,0,0,7,4,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410407443004,0,0,1,4,3,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410407482758,0,0,1,11,5,11,0,0,15.38895100953534,0.0,0.3160190325138781,0.0,0.0,0.0,0,0,0.05449840936527973,2.1376287662199336,0.3800769314632567,0.13665644692202664
410407491094,0,0,1,0,3,8,0,0,3.4068043574837583,2.974651555676614,0.2929001831501832,0.29714211804306534,0.37956560850343557,0.22139885255269304,0,0,0.24742634007809727,12.478884638405185,0.5532761586564227,1.17482612121428
410407509082,0,0,1,1,5,12,0,0,4.129507913564172,1.6274094477928005,0.23242071404386594,0.17715755614912898,0.8712042011738759,0.24393717632868525,0,0,0.13274981765134938,3.3733131574076536,0.666843692773573,0.873542878709755
410407518809,0,0,1,11,5,24,0,0,4.7043679069998054,0.6860972453752037,0.37573178922359696,0.05326982541255469,0.2207050642973819,0.17150901172885682,0,0,0.08445914613410826,2.3518857356748097,0.3562721717810687,0.1705636885062611
410407533383,0,0,1,2,3,17,0,0,4.7043679069998054,0.6860972453752037,0.37573178922359696,0.05326982541255469,0.2207050642973819,0.1715090117288568,0,0,0.08535068414505789,2.356352092945649,0.3572959616726936,0.16886737633552304
410407533383,0,0,1,20,4,21,0,0,6.272670248451907,0.0,0.25,0.0,0.0,0.0,0,0,0.08068744888632318,1.5261086110099689,0.3509589135489244,0.1603970902730349
410407683392,0,0,0,0,6,11,0,0,0.9581833653964589,0.5470440281151883,0.0016666666666666726,0.018559214542766704,0.0,0.0,1,0,0.315324938326033,22.400871647722152,0.1507535307317301,0.020060558640404572
410407830812,0,0,0,1,5,9,0,0,1.8791648852325882,0.0,0.45164000000000004,0.0,0.5483010825684115,0.0,0,1,0.1637785670720769,1.7941692079955556,0.6884830266650811,0.5641791731568359
410407887875,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410407896564,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410407917739,0,0,0,1,1,6,0,0,2.1741772044495247,0.054014660472780474,0.7070892018779343,0.0072769953051643466,0.24393717632868528,0.0,0,1,0.09933481152993348,1.8316414773351348,0.6367064797238394,0.52738433911068
410407977114,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410408073975,0,0,0,1,2,8,0,0,2.681213455896189,1.583862402520019,0.5410607902735562,0.12391793313069914,0.2787631280010593,0.2787631280010593,0,0,0.11635686996456639,4.736713234137186,0.5031684756297532,1.1551386936761758
410408076187,0,0,0,5,5,20,0,0,5.150357068331267,0.07686813871198783,0.5281609195402299,0.17183908045977014,0.17424084023477518,0.17424084023477518,0,0,0.11920529801324503,3.0656702698557394,0.5040327109567231,0.2390432228575779
410408109441,0,0,1,3,3,4,0,0,0.892113102002049,0.0,0.12925170068027206,0.0,0.41817801656346043,0.0,0,0,0.08178773465424559,0.7988907402499298,0.2728758243868115,0.12653905052935202
410408448032,0,0,0,13,3,14,0,0,0.892113102002049,0.0,0.12925170068027206,0.0,0.41817801656346043,0.0,0,0,0.0817900365887982,0.79889074024993,0.27287582438681157,0.12653905052935205
410408454964,0,0,1,2,2,21,0,0,2.4589896327594514,0.41358371575458186,0.5339221874099683,0.11358307147769961,0.8575903367118766,0.11472582697251775,0,0,0.14175977653631286,2.11608887644709,0.6440776198078422,0.5950436804051332
410408454964,0,0,1,1,1,16,0,0,2.402098944071362,0.49685770953849034,0.5854986657303372,0.10663616573033709,0.9387137469413784,0.0,0,0,0.160074616777961,2.0816468776613566,0.6431948776648947,0.5989826596765028
410408484800,0,1,1,1,1,2,0,0,8.53186494442275,0.0,0.41571428571428576,0.0,1.564522911568964,0.0,0,0,0.19980411361410383,11.726783646452322,0.42426545825298684,2.534328118871216
410408499387,0,1,1,3,3,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410408535276,0,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410408613419,0,0,1,4,3,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410408649155,0,1,1,1,2,8,0,0,1.2886852543763971,0.0,0.07550000000000007,0.0,0.6621151928921457,0.0,0,0,0.16949602122015914,1.0408055462027872,0.4758040468036358,0.628182462607362
410408703829,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410408772664,0,1,1,1,3,9,0,0,2.146290318896386,0.2615053475674718,0.3111236559139785,0.3111236559139785,0.0,0.0,0,0,0.17488084638349133,2.3264764283724078,0.6338896653357041,0.956970815501404
