ato_create_date,order_create_date,order_number,order_buyer_id,freq_umid,abnormal_umid,earliest_abnormal_login,ip,useragent,acsdata_entrance,app_version,ipparse_ipisp,ipparse_ipcntryname,ipparse_ipprovname,logindata_logintype
2022-05-20 17:34:14,2022-05-16 12:42:20,865135258401552,400353801552,WV17z5f58b9836b20f4a500054200f8fd,WV10z628652944cecffbf000649011718,2022-05-20 15:54:13,180.242.190.255,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,7.0.0,telkom.co.id,印度尼西亚,,sms
2022-05-03 12:54:20,2022-04-12 20:55:04,838526061968875,400354368875,WV12z5a8ceb9a2af75d610307f2726b07,WV10z625580203ac453db00060c0208e6,2022-05-03 13:23:46,103.213.128.20,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.99.1,mncplay.id,印度尼西亚,,sms
2022-03-29 13:49:36,2022-03-27 14:04:43,823267025757414,400355157414,WV10z60eb924b50fdb05b00063401802c,WV1az5fa5dd6a33d90af80004e501885a,2022-03-29 13:54:25,112.215.244.82,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.70.0,xl.co.id,印度尼西亚,,sms
2022-04-10 12:35:35,2022-03-01 18:21:57,804235621755739,400355355739,WV13z60cf4e2f613c9c520005fc0133bd,WV11z618e88f9645754ad00061101a33a,2022-03-01 20:03:27,180.252.195.134,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2010J19CG%29,native,6.90.2,telkom.co.id,印度尼西亚,东南苏拉威西省,sms
2022-05-28 16:06:55,2022-05-27 23:45:07,880203165132396,400357032396,WV1cz5c13bc032965750f0009435eb9f7,WV14z61a9e3b4655199e300061801a357,2022-05-28 15:27:54,120.188.76.235,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1937%29,native,6.95.2,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-03-04 17:08:38,2022-03-03 13:49:23,805780476652980,400357452980,WV14z5dd0ce614ea65bc3000888789d31,WV1fz6197a4826ceb0e0100067600402f,2022-03-03 14:52:22,140.213.181.51,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1853%29,native,6.87.0,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-03-15 16:06:44,2022-03-15 13:16:49,814437433744520,400358844520,WV14z5ee874e15dcc2ee5000820006881,WV11z5fd4c8e84d5343ee0005270139a2,2022-03-15 14:10:39,114.79.39.27,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2209%29,native,6.95.2,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-04-20 10:04:25,2022-03-21 21:45:31,825742797281125,400362081125,WV1ez60ee98fa3fa77fae00060c00e448,WV10z625580203ac453db00060c0208e6,2022-04-13 00:03:10,123.253.232.149,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.96.0,mncplay.id,印度尼西亚,中爪哇省,sms
2022-03-23 13:46:43,2022-03-20 19:58:01,824940789895200,400362795200,WV1az60a730ff549c83d200088100d4a8,WV16z5f939e125dcfd723000526018c2e,2022-03-22 15:01:46,114.79.39.10,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1823%29,native,6.92.1,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-03-04 17:31:03,2022-03-03 16:00:33,805915839153416,400363353416,WV16u5d37308d305368920007f4276f4f,WV15z61c1fc8d15733a80000ea901251e,2022-03-04 16:08:35,114.125.231.154,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1940%29,native,6.92.1,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-04-09 16:32:39,2022-04-09 10:17:02,842134367213106,400364313106,WV11z60f78c0402a025a500061d008538,WV12z6087dc4f0c973daa000649017c4e,2022-04-09 15:30:55,120.188.87.168,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3MG%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-04-09 17:06:28,2022-04-02 16:18:30,828983675390828,400364790828,WV19z6123c5b867972ff6000626014a3d,WV18z611ff5e509a96f3500066c0020e6,2022-04-03 10:41:56,114.125.221.90,MTOPSDK%2F1.9.3.48%20%28iOS%3B14.8.1%3BApple%3BiPhone12%2C1%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-18 16:16:34,2022-03-18 09:59:30,816452003437716,400366137716,WV13z616b350513bb8460000610010e11,WV18z59f1e099780a47eb00116a4375fa,2022-03-18 15:46:52,114.5.102.39,MTOPSDK%2F3.1.1.7+%28Android%3B5.1%3BOPPO%3BA1601%29,native,6.88.1,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-03-14 14:01:21,2022-03-12 08:32:17,818927139717317,400366317317,WV17u5d4e7cbf305368920007e6164bcc,WV1cz6213a1a26e518a3f0005f900a888,2022-03-13 17:28:15,114.79.38.32,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1818%29,native,6.94.2,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-04-01 06:58:12,2022-03-31 18:18:50,827533236385130,400366785130,WV16u6155631d45dd0a6a00088e053fb6,WV18z612e5c5e3b9b4a420006440164e1,2022-03-31 18:18:28,114.5.145.102,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BXiaomi%3BM2007J20CG%29,native,6.96.0,indosatooredoo.com,印度尼西亚,亚齐特区,sms
2022-03-23 05:55:05,2022-03-22 08:20:47,819158279753539,400368153539,WV12z61013fee2bb705090005f100e1b5,WV1dz613844f600897bd200061a0197e3,2022-03-22 09:26:10,114.125.170.179,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2251%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-18 16:23:38,2022-04-12 22:55:44,838633484129587,400369029587,WV13z605f0d8f3d5921760005e3016f77,WV1dz613844f600897bd200061a0197e3,2022-04-12 23:25:07,114.125.184.243,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2251%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-06 13:26:23,2022-03-02 16:53:56,811691708733158,400369233158,WV18z610240fe730452290005de0070c9,WV1az5fa5dd6a33d90af80004e501885a,2022-03-06 10:06:30,120.188.87.58,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.70.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-05-09 07:25:13,2022-05-05 15:36:01,858079416665706,400369365706,WV14u60e46a3237da196f0009a004a46a,WV1fz623484416cdcf7ba0005f2023964,2022-05-08 17:22:14,140.213.227.198,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2109%29,native,6.96.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-04-06 13:52:54,2022-04-06 11:12:44,832514851107154,400370007154,WV11z5aae39b464b361ee0017300dafae,WV12z61dd8d3065f008f3000627007ede,2022-04-06 14:02:50,140.213.226.22,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3Bunknown%29,native,6.91.1,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-05-04 08:31:13,2022-04-20 12:40:05,853587364951313,400371051313,WV18z60f926b7755484800007530115c4,WV10z625580203ac453db00060c0208e6,2022-05-03 15:10:59,103.213.128.20,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.99.1,mncplay.id,印度尼西亚,,sms
2022-03-21 14:13:58,2022-03-21 10:56:03,825297992719816,400371519816,WV19z59c22a684328eff2001c3b60c0e6,WV19z5ea0a97b1cb00586000a090089b6,2022-03-21 11:40:49,182.1.219.119,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1823%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-17 12:06:44,2022-03-14 19:26:18,813937279409571,400374309571,WV15z5e4a49e825cd51d8000968039fe4,WV1ez622703754a4948eb0005ea00a367,2022-03-14 20:55:10,114.4.218.99,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.95.2,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-04-05 14:55:41,2022-03-19 13:19:47,817300830634118,400374834118,WV1cz5f73480a0daa07300005540128ef,WV1az61c5629c7618e97000060600d937,2022-03-20 09:19:38,182.1.169.4,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-27 09:37:04,2022-04-25 11:37:28,859654931600971,400376100971,WV19z600d6a276de7fa4800058c00f3bb,WV18z611ff5e509a96f3500066c0020e6,2022-04-26 18:49:17,114.125.188.117,MTOPSDK%2F1.9.3.48%20%28iOS%3B14.8.1%3BApple%3BiPhone12%2C1%29,native,6.98.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-03 13:36:37,2022-04-14 23:22:22,840611813918287,400377918287,WV13z6117a070522b008b0006000131d0,WV19z61fea0b8462635130006a1020a37,2022-04-15 21:53:40,114.5.110.58,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX3261%29,native,6.95.2,indosatooredoo.com,印度尼西亚,,sms
2022-02-21 14:54:30,2022-02-19 06:56:57,797184419111938,400380111938,WV11z621acd7d0aa7d3250005f200d6e8,WV1ez625c7b236c95f29c0005ea02d2e4,2022-05-04 11:44:08,114.142.169.5,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BOPPO%3BCPH1923%29,native,6.98.0,tri.co.id,印度尼西亚,中爪哇省,sms
2022-05-18 10:07:47,2022-04-22 11:53:38,849243422498867,400381398867,WV15z60fbc51c4e94f9b40005ef00adad,WV10z625580203ac453db00060c0208e6,2022-05-18 10:31:29,110.138.121.79,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,7.0.0,telkom.co.id,印度尼西亚,西爪哇省,sms
2022-05-28 14:14:55,2022-05-25 10:23:08,870872439448736,400382748736,WV1du5fdf3d401b543f9200091702974b,WV15z617a25560978bc2f0005f101fdb9,2022-05-25 18:54:54,140.213.180.14,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2269%29,native,6.88.1,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-05-22 18:28:05,2022-05-12 11:51:42,862592829628074,400383528074,WV14u5d58aecd5970690a0007b21599cf,WV18z613cd04b335320380005fc00ba5c,2022-05-20 16:38:53,103.160.165.253,MTOPSDK%2F1.9.3.48%20%28iOS%3B15.3%3BApple%3BiPhone9%2C4%29,native,7.0.0,,印度尼西亚,中爪哇省,sms
2022-05-07 10:11:28,2022-05-07 10:57:05,859183656198341,400383798341,WV17z6138a40d794c545600060a0080b2,WV1fz61879a895e6e746e0006040182b4,2022-05-07 10:40:52,116.206.35.17,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Bvivo%3Bvivo+1938%29,native,6.96.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-03-09 10:37:11,2022-03-08 20:35:31,816467199085814,400384185814,WV10z5f98da632f75d70c000508017598,WV15z617a25560978bc2f0005f101fdb9,2022-03-09 11:10:13,112.215.219.236,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2269%29,native,6.88.1,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-04-27 07:41:48,2022-04-24 04:21:40,851194479357722,400384257722,WV1bz61c0bb6a0aa7d325000e4e00a53b,WV6000015623191c62021089c3669a7ba,2022-04-25 11:35:31,182.1.175.240,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BXiaomi%3BM2101K7BNY%29,native,6.98.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-11 16:35:21,2022-03-26 20:45:23,822493251811849,400385811849,WV1az5cc930d63272040900089517c89d,WV1az6188e5ab442fb11c0005d500ad95,2022-03-26 17:52:14,120.188.86.235,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2109%29,native,6.93.0,indosatooredoo.com,印度尼西亚,,sms
2022-03-06 20:09:52,2022-03-06 14:44:13,808081227560839,400386060839,WV1fz5feaea21719165880005c4010b3e,WV10z616eba47592605990005e6015522,2022-03-06 20:43:35,140.213.226.210,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BOPPO%3BCPH1923%29,native,6.55.1,xl.co.id,印度尼西亚,,sms
2022-05-22 18:14:37,2022-05-19 09:19:14,874345125615149,400389015149,WV11z5ba725c61c76208c0009b01ed87f,WV12z5fa0bc053af831c70004fc00a465,2022-05-19 10:08:12,114.5.110.62,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,indosatooredoo.com,印度尼西亚,,sms
2022-05-11 14:47:49,2022-05-09 17:17:55,867935320516725,400389216725,WV4bu5e2927e207c4480d00088d02c8d0,WV16z5f8e5dec7e56773600052700916f,2022-05-11 12:17:12,140.213.227.44,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1937%29,native,6.71.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-04-25 10:31:05,2022-04-24 16:05:30,858872134248199,400389648199,WV16u5a3c7fdc1a3964110008bab91b7f,WV12z61b1d8e46ffe26b700060c021754,2022-04-24 16:43:54,182.1.190.88,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2111%29,native,6.74.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-22 00:31:54,2022-05-20 03:25:05,874920357151565,400390551565,WV1cz612cdb5c3e3290b3000755008087,WV1ez62869b0b0ed5b17c00061f016bc6,2022-05-20 03:39:12,114.125.217.123,MTOPSDK%2F3.1.1.5+%28Android%3B12%3Bvivo%3BV2050%29,native,6.31.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-24 12:10:57,2022-05-22 20:45:38,876619329172650,400392672650,WV18z60322a44415d61af00059001283f,WV10z620816b90c5c3d7d00060902b029,2022-05-23 16:15:27,140.213.180.98,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX2180%29,native,7.0.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-05-20 07:01:57,2022-05-11 13:29:51,869222330347714,400392747714,WV1dz5f2ff33e5a17546f00075201947a,WV10z628652944cecffbf000649011718,2022-05-23 16:59:49,180.242.190.255,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,telkom.co.id,印度尼西亚,,pass
2022-05-22 08:14:26,2022-04-26 08:20:32,860479967155597,400393755597,WV19z61a33c610ae67b900005500026c3,WV10z628652944cecffbf000649011718,2022-05-22 08:50:36,202.80.214.242,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,mncplay.id,印度尼西亚,,sms
2022-03-25 09:18:57,2022-03-24 13:19:03,820796653580932,400393980932,WV15z5ca320612d6e30780008bd48ffa5,WV1fz5a35f4e25228cd3400155532c4c6,2022-03-24 21:23:10,114.4.219.230,MTOPSDK%2F3.1.1.7+%28Android%3B7.1.1%3BOPPO%3BCPH1725%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-03-11 19:33:12,2022-03-11 19:55:02,811916464342241,400394442241,WV610008b6041fcc220212c6ba7be045d,WV1dz613844f600897bd200061a0197e3,2022-03-11 20:11:19,182.1.195.139,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2251%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-04 05:30:49,2022-04-13 15:10:51,846181779281087,400394481087,WV13z613d85475c0b0be90005e3015cb1,WV10z625580203ac453db00060c0208e6,2022-05-01 14:33:57,103.213.128.20,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.98.0,mncplay.id,印度尼西亚,,sms
2022-05-18 14:01:07,2022-05-07 15:41:07,866594760908660,400397508660,WV17u5d50bfab378d160b0007f821e585,WV14z624eb8e94939cb2d00066900c4c0,2022-05-08 16:16:39,140.213.227.213,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2269%29,native,6.99.1,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-03-14 14:37:25,2022-03-14 08:03:48,813526214795130,400397595130,WV12z5bbf53db7af2c26d0009547a4584,WV1az60d7f7676b5500cc0005e3014603,2022-03-14 09:34:56,114.125.186.115,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-10 17:55:41,2022-04-10 02:30:32,842858309190006,400398090006,WV16z61edb7c90dcb81e000076400a457,WV18z61bfd29604f4003a0005cc00ceda,2022-04-10 14:20:49,114.125.187.83,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2111%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-25 11:18:59,2022-04-03 10:05:16,829600022374688,400628574688,WV1ez621099a13fd9897b000616003180,WV10z628652944cecffbf000649011718,2022-05-25 10:11:24,180.242.190.255,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,telkom.co.id,印度尼西亚,,sms
2022-02-24 12:59:19,2022-02-20 11:17:26,804563937855708,400628655708,WV1az6210e09f65f008f30005ea008e5f,WV13z6168269b08382878000696017da7,2022-02-22 18:11:32,114.4.223.4,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.91.1,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-03-19 02:22:37,2022-02-20 13:44:32,804640590613578,400628913578,WV16z5ed3efde5e065c200151da0093f0,CV15z5f2eded7693fe8a800069865931a,2022-02-26 04:38:29,114.125.25.76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",pc,\N,telkomsel.com,印度尼西亚,廖内省,pass
2022-02-28 10:06:28,2022-02-20 18:04:13,798088631245009,400629045009,WV15z60e1d009607ab03800064a015819,wV13s6215cfc77cdac2700006c06a362e,2022-02-23 14:12:41,36.73.32.150,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,pc,\N,telkom.co.id,印度尼西亚,中爪哇省,pass
2022-02-28 16:22:08,2022-02-25 12:49:50,807831566428853,400629228853,WV18z5fb0a7ea327636f80004f3027854,WV1az61c2767f21523e5300108b01ca2d,2022-02-25 14:02:39,182.1.162.153,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.90.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-05 18:49:17,2022-03-04 17:55:15,813512120202724,400629402724,WV1fz5bcfd912645a15c400093130e328,WV1bz60f52bcd7272f83300065701e6f3,2022-03-05 18:46:24,114.125.233.196,MTOPSDK%2F1.9.3.48%20%28iOS%3B15.3.1%3BApple%3BiPhone11%2C2%29,native,6.94.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-04-21 23:39:25,2022-04-21 16:59:27,855362926641378,400629741378,WV10z5f2cdf504e76cacc00075c00ac5d,WV12z61b1d8e46ffe26b700060c021754,2022-04-21 21:59:15,114.125.203.26,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2111%29,native,6.74.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-27 16:57:44,2022-03-24 17:44:49,827776733494927,400629894927,WV13z6120e4f13a19462d00061b019901,WV15z623306443df09c800005ea012a8a,2022-03-26 15:19:28,114.5.246.228,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1969%29,native,6.90.2,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-03-03 06:03:17,2022-02-26 20:53:22,802179806192888,400630392888,WV19z5b2294e718170b5a00085809e0d8,WV13z5db2c73c183a402300099a035a3c,2022-03-02 12:54:12,120.188.79.81,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bvivo%3Bvivo+1816%29,native,6.93.0,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-03-18 18:31:56,2022-03-07 17:06:48,808906020306859,400631106859,WV1bz61cf04d60c5c3d7d000603003429,WV19z5e86b57e23efa5d8000a2601113b,2022-03-09 15:55:54,114.5.109.64,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1909%29,native,6.94.3,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-02-26 20:56:07,2022-02-26 15:59:16,808693110040049,400631640049,WV600000161d70fc2202133f079095354,WV19z5e85a4c55ef605120009e401b44e,2022-02-26 18:26:02,182.1.192.81,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.92.100.4,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-22 09:52:02,2022-03-21 08:10:14,825206767146031,400634046031,WV1cz6184c07a36eea36c00060801d88b,WV14z62353ba72b965d4b0007800132ee,2022-03-21 09:38:14,114.79.39.240,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3MG%29,native,6.96.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-03-03 20:38:56,2022-03-03 18:21:45,806003483936637,400634136637,WV12z621caeb70b5ff5ed000638010712,WV19z5e85a4c55ef605120009e401b44e,2022-03-03 21:23:27,182.1.161.208,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.92.100.4,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-30 10:24:13,2022-03-29 21:46:58,832968941243021,400634943021,WV16z6007935f5e9b5e540005ad00afa7,WV60000c8611fa1ca20212a8321e9f0f3,2022-03-30 10:33:56,114.125.212.171,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A022F%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-08 10:14:06,2022-03-08 00:35:55,809170068012434,400635012434,WV1dz6204910371d2b504000662028456,WV1dz613844f600897bd200061a0197e3,2022-03-08 09:46:49,114.125.200.137,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2251%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-24 09:26:59,2022-05-07 18:12:22,859445625962380,400635762380,WV16z6224ecf06ec33da40005e1012c10,WV10z61cd647e4532e3e300065c01006b,2022-05-08 14:42:19,114.125.196.133,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A505F%29,native,6.98.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-20 12:26:06,2022-04-17 13:36:34,850274997558883,400635858883,WV600003461cf075520212a83f5aba9b3,WV12z61ad87fe32f1857400064301778d,2022-04-17 16:57:10,114.79.37.68,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2059%29,native,6.98.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-03-29 09:00:31,2022-03-27 10:35:18,823057207861178,400636161178,WV13z5e134919349922f3001a3d6ab2cc,WV14z6117ad2813bb84600006be0087a7,2022-03-27 10:51:57,182.1.183.115,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-18 10:21:19,2022-03-30 18:15:56,833657107802784,400636302784,WV11z5f32b9bf39237c270006e4012b3f,WV10z614bec434ab031d10005fa00d399,2022-03-29 12:40:49,182.1.204.2,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2239%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-13 09:18:56,2022-03-12 20:38:07,812639042041735,400637541735,WV1cz61ab29732fbaa08b00061400df28,WV14z6117ad2813bb84600006be0087a7,2022-03-12 21:28:42,182.1.196.45,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-16 01:36:28,2022-03-13 18:11:24,819931953464952,400638864952,WV18z6101304d260b39de0005e70090ab,wV18s610127af2accaa3900074e131e39,2022-03-14 01:48:36,23.106.253.157,"Mozilla/5.0 (Linux; U; Android 10; id-id; Redmi 9C Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.116 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.24.1-gn",h5,\N,leaseweb.com,新加坡,,sms
2022-04-23 12:30:39,2022-04-21 02:43:22,854511308553069,400639053069,WV19z5f268da56480c4900006ec011162,WV18z621b8b8b7395da5a00061900746b,2022-04-22 20:00:59,120.188.86.149,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2185%29,native,6.96.0,indosatooredoo.com,印度尼西亚,,sms
2022-03-25 17:07:00,2022-03-14 07:16:51,820262903761936,400639161936,WV13z618db87007ea96d400060700c3c7,WV19z5ea0a97b1cb00586000a090089b6,2022-03-14 13:18:14,182.1.218.47,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1823%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-14 15:58:00,2022-03-14 14:47:42,820536133839781,400639239781,wV13s622f133e6f0301420008de31d9b7,WV1az61c5629c7618e97000060600d937,2022-03-14 15:05:32,140.213.226.222,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.95.2,xl.co.id,印度尼西亚,,sms
2022-05-07 16:22:58,2022-04-21 11:24:08,854945379006569,400639506569,WV18z620c7e484bb960400005d6026443,WV10z625580203ac453db00060c0208e6,2022-05-06 18:20:49,110.138.120.146,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.99.1,telkom.co.id,印度尼西亚,,pass
2022-03-18 09:42:09,2022-03-16 22:01:08,822277158148144,400640748144,WV16u5ffbb9f72a5349e2000949027677,WV15z617a25560978bc2f0005f101fdb9,2022-03-17 21:24:39,182.1.197.177,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2269%29,native,6.88.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-03 12:58:36,2022-03-31 17:48:11,834375388904724,400641504724,WV12z623376c7137ddd2200066101e816,WV60179035f72df76202104633921ef91,2022-04-01 11:47:10,182.1.194.121,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-19 23:27:04,2022-04-12 19:26:58,838445026167526,400641867526,WV19z623499740ed5b17c00067e01dc58,WV10z620816b90c5c3d7d00060902b029,2022-04-12 20:39:51,112.215.240.178,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX2180%29,native,6.96.0,xl.co.id,印度尼西亚,,sms
