buyer_id,label,no_unique_umid_14d,no_unique_ip2_14d,no_unique_ipisp_14d,id_new_umid_14d,id_new_ip2_14d,id_new_ipisp_14d,id_umid_same_seller_14d,id_ip2_same_seller_14d,avg_price_per_order_14d,std_price_per_order_14d,avg_discount_per_order_14d,std_discount_per_order_14d,avg_shpfee_per_order_14d,std_shpfee_per_order_14d,no_acct_umid_14d
410432871948,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432880882,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432892372,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432913423,0,1,4,2,0,0,0,0,1,77348.66666666667,26224.704896125884,51818.0,27403.216198103462,24833.333333333332,7306.770072260991,1
410432916343,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432919217,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432931442,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432931713,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432934162,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432943355,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432946008,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432946549,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432967808,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410432994173,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433006698,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433009870,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433045579,0,3,9,3,0,0,0,0,1,4529.411764705882,26232.26044185429,25921.56862745098,64250.38128741823,564.0,2381.6044023749546,9
410433051524,0,2,3,1,0,0,0,0,1,1000.0,0.0,0.0,0.0,0.0,0.0,10
410433057735,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433084667,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433129946,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433166000,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433180652,0,1,2,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410433183384,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433192146,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433201942,0,1,1,1,0,0,0,0,0,600.0,0.0,109400.0,0.0,1000.0,0.0,1
410433213568,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433231314,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433249273,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433264571,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433270719,0,1,1,1,0,0,0,0,0,96950.0,26950.0,31000.0,19000.0,44000.0,8000.0,1
410433273528,0,1,5,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433276213,0,1,4,1,0,0,0,0,1,17566.333333333332,7989.488942076055,23100.333333333332,14350.584200264773,5933.333333333333,1367.073110293992,1
410433306894,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433306930,0,1,6,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433318376,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433324233,0,1,3,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410433324938,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433327832,0,1,3,1,0,0,0,0,1,12916.666666666666,2253.269229857414,19716.666666666668,17891.26105734926,7633.333333333333,518.5449728701349,1
410433351196,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433351481,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433357945,0,1,6,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433378264,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433393287,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433408123,0,1,2,2,0,0,0,0,0,19800.0,0.0,30200.0,0.0,6900.0,0.0,1
410433417093,0,1,3,2,0,0,0,0,0,25350.0,1650.0,46500.0,46500.0,7450.0,550.0,1
410433423566,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433429808,0,1,2,1,0,0,0,0,1,23450.0,2550.0,50050.0,21950.0,3500.0,3500.0,1
410433432499,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433447435,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433453505,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433465326,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433492579,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433495577,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433495819,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433513032,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433513453,0,1,3,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410433579532,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433597612,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433606164,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433624391,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433639842,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433648767,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433651901,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433735462,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433744067,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433744468,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433750122,0,1,3,1,0,0,0,0,1,194142.85714285713,25413.31805754371,110000.0,104334.62649434408,28500.0,7191.264542087554,1
410433759914,0,1,1,1,0,0,0,0,1,63322.5,11707.56245979495,20552.5,14933.712490536303,7875.0,3680.607966083864,1
410433765489,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433771271,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433792106,0,1,3,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410433840295,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433882152,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433882408,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433891519,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433891829,0,1,2,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410433909777,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433918065,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433921200,0,1,3,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410433933928,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433945280,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433951902,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433954803,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433957037,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433957304,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433963298,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433975251,0,1,3,1,0,0,0,0,0,36099.5,17899.5,33900.5,22100.5,12000.0,12000.0,1
410433978557,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433978995,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410433990120,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434002702,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434011432,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434041780,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434065618,0,1,1,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
410434068193,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434071503,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434072000,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434080074,0,1,2,2,0,0,0,0,0,1000.0,0.0,0.0,0.0,8000.0,0.0,1
410434080173,0,1,5,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434083350,0,1,2,1,0,0,0,0,1,72000.0,0.0,84000.0,0.0,0.0,0.0,1
410434101857,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434107386,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434113601,0,1,2,1,0,0,0,0,0,79900.0,0.0,66000.0,0.0,35000.0,0.0,1
410434122196,0,1,2,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410434125609,0,1,2,1,0,0,0,0,0,36278.0,1378.0,15722.0,5622.0,18750.0,250.0,1
410434155625,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434158836,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434173381,0,1,1,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410434179798,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434188348,0,1,1,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
410434191922,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434203381,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434212574,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434245567,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434266414,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434269892,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434272865,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434314864,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434332219,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434341713,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434365050,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434368261,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434392140,0,1,8,1,0,1,0,0,0,23982.0,8813.660571332814,30018.0,28326.84144058423,5933.333333333333,1367.073110293992,1
410434395100,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434398071,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434422724,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434425061,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434428235,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434440819,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434443844,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434452758,0,1,3,2,0,0,0,0,0,16000.0,0.0,4001.0,0.0,38000.0,0.0,1
410434458879,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434482555,0,1,4,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410434488447,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434488518,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434494907,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434506405,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434506484,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434530709,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434557395,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434578196,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434581830,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434587992,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434590242,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434635178,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434635982,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434662942,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434665850,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434695088,0,1,1,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410434698373,0,1,1,1,0,0,0,0,0,133648.0,0.0,206352.0,0.0,5625.0,0.0,1
410434704014,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434725251,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434740041,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434803115,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434806651,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434869634,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434917112,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434917645,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434920827,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434950884,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434965507,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434965574,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434986526,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410434989870,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435010159,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435013346,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435031860,0,1,6,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435040630,0,2,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,2
410435043969,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435064370,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435070127,0,1,6,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435073230,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435076887,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435160797,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435178960,0,1,7,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435190519,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435202061,0,0,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,1
410435220360,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435223551,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435223638,0,1,3,1,0,0,0,0,0,12333.0,4006.467022202978,6000.0,4242.640687119285,10666.666666666666,5185.449728701348,1
410435238654,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435244630,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435268427,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435298231,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435304734,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435304864,0,1,6,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435313673,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435319127,0,1,1,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
410435319528,0,1,2,1,1,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435331028,0,1,5,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435340277,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435355330,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435373323,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435376094,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435406269,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435442008,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435472799,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435484956,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435505226,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435517692,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435532860,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435541287,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435550041,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435559145,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435559922,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435577231,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435598078,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435652050,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435673086,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435688688,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435691371,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435709721,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435715144,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435745844,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435778175,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435787280,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435790190,0,1,5,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435790927,0,1,3,1,0,0,0,0,0,18453.0,0.0,31547.0,0.0,9500.0,0.0,1
410435817724,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435826840,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435829878,0,1,2,1,0,0,0,0,0,130000.0,0.0,0.0,0.0,41500.0,0.0,1
410435847765,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435865809,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435883949,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435886376,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435901890,0,1,6,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435925261,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435934482,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435943321,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435967209,0,1,1,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410435976899,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435979799,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435988240,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435997621,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410435997741,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436033304,0,1,1,1,0,0,0,0,0,75000.0,0.0,0.0,0.0,10000.0,0.0,1
410436048015,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436078757,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436084638,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436129472,0,1,3,2,0,0,0,0,0,82166.66666666667,37948.06392367805,157333.33333333334,104180.399094818,24476.333333333332,2154.790064535806,1
410436141712,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436144366,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436165696,0,1,2,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
410436219354,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436240117,0,1,5,3,0,0,0,0,0,5999.0,0.0,0.0,0.0,25000.0,0.0,1
410436252819,0,1,3,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410436273611,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436276474,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436279567,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436300756,0,2,2,1,0,0,0,0,1,43838.0,9332.357044176995,52161.666666666664,59997.19212503939,38333.333333333336,4496.912521077346,1
410436303603,0,1,5,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
410436318565,0,1,6,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436342363,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436375382,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436378354,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436402519,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436402849,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436417690,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436441827,0,1,6,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436456088,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436456439,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436456743,0,1,3,1,0,0,0,0,1,57852.333333333336,28067.431497892518,72781.0,35899.09778810604,2666.6666666666665,3771.2361663282536,1
410436462634,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436477882,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436483514,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436492327,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436492683,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436510569,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436522019,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436546108,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436546141,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436546409,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436546441,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436558157,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436558277,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436570178,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436582073,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436600780,0,1,2,1,0,0,0,0,0,15030.0,12247.522198387722,73303.33333333333,27830.271687898094,21000.0,4242.640687119285,1
410436615169,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436621396,0,1,2,1,0,0,0,0,0,18900.0,7100.0,31100.0,22900.0,6900.0,0.0,1
410436633900,0,1,5,3,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
410436639057,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436678037,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436678623,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436693722,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436708539,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436741779,0,1,2,1,0,0,0,0,0,37998.0,0.0,112002.0,0.0,3450.0,0.0,1
410436777397,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436798265,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436810777,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436813093,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436816258,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436819850,0,1,1,1,0,0,0,0,0,33550.0,10750.0,68450.0,36250.0,7450.0,550.0,1
410436846640,0,0,3,2,1,0,0,0,0,15466.666666666666,7526.545614615572,52833.333333333336,41560.58496005827,8333.333333333334,471.4045207910315,0
410436912723,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436927332,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436930716,0,1,7,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436939436,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436942427,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436957229,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410436969271,0,1,2,1,0,0,0,0,0,61437.38461538462,41359.515719413095,35747.230769230766,26706.531031116276,7923.076923076923,2723.4463026308426,1
410436978528,0,1,7,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410437005236,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410437020464,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410437026067,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
410437026497,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
